,Speed (mm/s),Pressure (psi),Material,Thivex,Time Period,Batches,Radius,Line Shape,Needle Size,Needle dia (um),AreaA1 (mm2),FlowQ1 (mm3/s),ShearS1 (1/s),ViscosN1 (PaS),Width (um)
2332,30,95,SS960,2%,Phase1: First 30 mins,Batch 5,3,Straight,18,838,0.55126154,16.5378462,286.3961814,0.131484226,722.6051192
2338,40,95,SS960,2%,Phase1: First 30 mins,Batch 5,3,Straight,18,838,0.55126154,22.0504616,381.8615752,0.119232454,653.0156751
2344,50,95,SS960,2%,Phase1: First 30 mins,Batch 5,3,Straight,18,838,0.55126154,27.563077,477.326969,0.110521069,
2350,20,65,SS960,2%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,18,838,0.55126154,11.0252308,190.9307876,0.150919265,
2356,30,65,SS960,2%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,18,838,0.55126154,16.5378462,286.3961814,0.131484226,
2362,40,65,SS960,2%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,18,838,0.55126154,22.0504616,381.8615752,0.119232454,
2368,50,65,SS960,2%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,18,838,0.55126154,27.563077,477.326969,0.110521069,
2374,20,75,SS960,2%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,18,838,0.55126154,11.0252308,190.9307876,0.150919265,
2380,30,75,SS960,2%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,18,838,0.55126154,16.5378462,286.3961814,0.131484226,
2386,40,75,SS960,2%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,18,838,0.55126154,22.0504616,381.8615752,0.119232454,
2392,50,75,SS960,2%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,18,838,0.55126154,27.563077,477.326969,0.110521069,
2398,20,85,SS960,2%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,18,838,0.55126154,11.0252308,190.9307876,0.150919265,631.9908957
2404,30,85,SS960,2%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,18,838,0.55126154,16.5378462,286.3961814,0.131484226,
2410,40,85,SS960,2%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,18,838,0.55126154,22.0504616,381.8615752,0.119232454,
2416,50,85,SS960,2%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,18,838,0.55126154,27.563077,477.326969,0.110521069,
2422,20,95,SS960,2%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,18,838,0.55126154,11.0252308,190.9307876,0.150919265,740.9639026
2428,30,95,SS960,2%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,18,838,0.55126154,16.5378462,286.3961814,0.131484226,
2434,40,95,SS960,2%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,18,838,0.55126154,22.0504616,381.8615752,0.119232454,
2440,50,95,SS960,2%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,18,838,0.55126154,27.563077,477.326969,0.110521069,
2446,20,65,SS960,2%,Phase3: After 60 mins,Batch 5,3,Straight,18,838,0.55126154,11.0252308,190.9307876,0.150919265,
2452,30,65,SS960,2%,Phase3: After 60 mins,Batch 5,3,Straight,18,838,0.55126154,16.5378462,286.3961814,0.131484226,
2458,40,65,SS960,2%,Phase3: After 60 mins,Batch 5,3,Straight,18,838,0.55126154,22.0504616,381.8615752,0.119232454,
2464,50,65,SS960,2%,Phase3: After 60 mins,Batch 5,3,Straight,18,838,0.55126154,27.563077,477.326969,0.110521069,
2470,20,75,SS960,2%,Phase3: After 60 mins,Batch 5,3,Straight,18,838,0.55126154,11.0252308,190.9307876,0.150919265,
2476,30,75,SS960,2%,Phase3: After 60 mins,Batch 5,3,Straight,18,838,0.55126154,16.5378462,286.3961814,0.131484226,
2482,40,75,SS960,2%,Phase3: After 60 mins,Batch 5,3,Straight,18,838,0.55126154,22.0504616,381.8615752,0.119232454,
2488,50,75,SS960,2%,Phase3: After 60 mins,Batch 5,3,Straight,18,838,0.55126154,27.563077,477.326969,0.110521069,
2494,20,85,SS960,2%,Phase3: After 60 mins,Batch 5,3,Straight,18,838,0.55126154,11.0252308,190.9307876,0.150919265,
2500,30,85,SS960,2%,Phase3: After 60 mins,Batch 5,3,Straight,18,838,0.55126154,16.5378462,286.3961814,0.131484226,
2506,40,85,SS960,2%,Phase3: After 60 mins,Batch 5,3,Straight,18,838,0.55126154,22.0504616,381.8615752,0.119232454,
2512,50,85,SS960,2%,Phase3: After 60 mins,Batch 5,3,Straight,18,838,0.55126154,27.563077,477.326969,0.110521069,
2518,20,95,SS960,2%,Phase3: After 60 mins,Batch 5,3,Straight,18,838,0.55126154,11.0252308,190.9307876,0.150919265,
2524,30,95,SS960,2%,Phase3: After 60 mins,Batch 5,3,Straight,18,838,0.55126154,16.5378462,286.3961814,0.131484226,
2530,40,95,SS960,2%,Phase3: After 60 mins,Batch 5,3,Straight,18,838,0.55126154,22.0504616,381.8615752,0.119232454,
2536,50,95,SS960,2%,Phase3: After 60 mins,Batch 5,3,Straight,18,838,0.55126154,27.563077,477.326969,0.110521069,
2542,30,65,DS10,1%,Phase1: First 30 mins,Batch 5,3,Straight,21,514,0.20739386,6.2218158,466.92607,0.111352032,512.3734419
2548,40,65,DS10,1%,Phase1: First 30 mins,Batch 5,3,Straight,21,514,0.20739386,8.2957544,622.5680934,0.100976189,
2554,50,65,DS10,1%,Phase1: First 30 mins,Batch 5,3,Straight,21,514,0.20739386,10.369693,778.2101167,0.093598647,
2560,20,75,DS10,1%,Phase1: First 30 mins,Batch 5,3,Straight,21,514,0.20739386,4.1478772,311.2840467,0.127811278,720.0262177
2566,30,75,DS10,1%,Phase1: First 30 mins,Batch 5,3,Straight,21,514,0.20739386,6.2218158,466.92607,0.111352032,603.4106487
2572,40,75,DS10,1%,Phase1: First 30 mins,Batch 5,3,Straight,21,514,0.20739386,8.2957544,622.5680934,0.100976189,
2578,50,75,DS10,1%,Phase1: First 30 mins,Batch 5,3,Straight,21,514,0.20739386,10.369693,778.2101167,0.093598647,
2584,20,85,DS10,1%,Phase1: First 30 mins,Batch 5,3,Straight,21,514,0.20739386,4.1478772,311.2840467,0.127811278,767.6512311
2590,30,85,DS10,1%,Phase1: First 30 mins,Batch 5,3,Straight,21,514,0.20739386,6.2218158,466.92607,0.111352032,630.4612148
2596,40,85,DS10,1%,Phase1: First 30 mins,Batch 5,3,Straight,21,514,0.20739386,8.2957544,622.5680934,0.100976189,442.8796835
2602,50,85,DS10,1%,Phase1: First 30 mins,Batch 5,3,Straight,21,514,0.20739386,10.369693,778.2101167,0.093598647,
2608,20,95,DS10,1%,Phase1: First 30 mins,Batch 5,3,Straight,21,514,0.20739386,4.1478772,311.2840467,0.127811278,780.9780835
2614,30,95,DS10,1%,Phase1: First 30 mins,Batch 5,3,Straight,21,514,0.20739386,6.2218158,466.92607,0.111352032,671.1314947
2620,40,95,DS10,1%,Phase1: First 30 mins,Batch 5,3,Straight,21,514,0.20739386,8.2957544,622.5680934,0.100976189,464.8507812
2626,50,95,DS10,1%,Phase1: First 30 mins,Batch 5,3,Straight,21,514,0.20739386,10.369693,778.2101167,0.093598647,
2632,20,65,DS10,1%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,21,514,0.20739386,4.1478772,311.2840467,0.127811278,612.7538811
2638,30,65,DS10,1%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,21,514,0.20739386,6.2218158,466.92607,0.111352032,
2644,40,65,DS10,1%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,21,514,0.20739386,8.2957544,622.5680934,0.100976189,
2650,50,65,DS10,1%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,21,514,0.20739386,10.369693,778.2101167,0.093598647,
2656,20,75,DS10,1%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,21,514,0.20739386,4.1478772,311.2840467,0.127811278,660.3690338
2662,30,75,DS10,1%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,21,514,0.20739386,6.2218158,466.92607,0.111352032,
2668,40,75,DS10,1%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,21,514,0.20739386,8.2957544,622.5680934,0.100976189,
2674,50,75,DS10,1%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,21,514,0.20739386,10.369693,778.2101167,0.093598647,
2680,20,85,DS10,1%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,21,514,0.20739386,4.1478772,311.2840467,0.127811278,785.9898633
2686,30,85,DS10,1%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,21,514,0.20739386,6.2218158,466.92607,0.111352032,549.7372862
2692,40,85,DS10,1%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,21,514,0.20739386,8.2957544,622.5680934,0.100976189,
2698,50,85,DS10,1%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,21,514,0.20739386,10.369693,778.2101167,0.093598647,
2704,20,95,DS10,1%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,21,514,0.20739386,4.1478772,311.2840467,0.127811278,801.0559093
2710,30,95,DS10,1%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,21,514,0.20739386,6.2218158,466.92607,0.111352032,587.8373992
2716,40,95,DS10,1%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,21,514,0.20739386,8.2957544,622.5680934,0.100976189,
2722,50,95,DS10,1%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,21,514,0.20739386,10.369693,778.2101167,0.093598647,
2728,20,65,DS10,1%,Phase3: After 60 mins,Batch 5,3,Straight,21,514,0.20739386,4.1478772,311.2840467,0.127811278,
2734,30,65,DS10,1%,Phase3: After 60 mins,Batch 5,3,Straight,21,514,0.20739386,6.2218158,466.92607,0.111352032,
2740,40,65,DS10,1%,Phase3: After 60 mins,Batch 5,3,Straight,21,514,0.20739386,8.2957544,622.5680934,0.100976189,
2746,50,65,DS10,1%,Phase3: After 60 mins,Batch 5,3,Straight,21,514,0.20739386,10.369693,778.2101167,0.093598647,
2752,20,75,DS10,1%,Phase3: After 60 mins,Batch 5,3,Straight,21,514,0.20739386,4.1478772,311.2840467,0.127811278,
2758,30,75,DS10,1%,Phase3: After 60 mins,Batch 5,3,Straight,21,514,0.20739386,6.2218158,466.92607,0.111352032,
2764,40,75,DS10,1%,Phase3: After 60 mins,Batch 5,3,Straight,21,514,0.20739386,8.2957544,622.5680934,0.100976189,
2770,50,75,DS10,1%,Phase3: After 60 mins,Batch 5,3,Straight,21,514,0.20739386,10.369693,778.2101167,0.093598647,
2776,20,85,DS10,1%,Phase3: After 60 mins,Batch 5,3,Straight,21,514,0.20739386,4.1478772,311.2840467,0.127811278,522.6887956
2782,30,85,DS10,1%,Phase3: After 60 mins,Batch 5,3,Straight,21,514,0.20739386,6.2218158,466.92607,0.111352032,
2788,40,85,DS10,1%,Phase3: After 60 mins,Batch 5,3,Straight,21,514,0.20739386,8.2957544,622.5680934,0.100976189,
2794,50,85,DS10,1%,Phase3: After 60 mins,Batch 5,3,Straight,21,514,0.20739386,10.369693,778.2101167,0.093598647,
2800,20,95,DS10,1%,Phase3: After 60 mins,Batch 5,3,Straight,21,514,0.20739386,4.1478772,311.2840467,0.127811278,645.0600834
2806,30,95,DS10,1%,Phase3: After 60 mins,Batch 5,3,Straight,21,514,0.20739386,6.2218158,466.92607,0.111352032,409.3263512
2812,40,95,DS10,1%,Phase3: After 60 mins,Batch 5,3,Straight,21,514,0.20739386,8.2957544,622.5680934,0.100976189,
2818,50,95,DS10,1%,Phase3: After 60 mins,Batch 5,3,Straight,21,514,0.20739386,10.369693,778.2101167,0.093598647,
2824,30,65,DS10,2%,Phase1: First 30 mins,Batch 5,3,Straight,21,514,0.20739386,6.2218158,466.92607,0.111352032,
2830,40,65,DS10,2%,Phase1: First 30 mins,Batch 5,3,Straight,21,514,0.20739386,8.2957544,622.5680934,0.100976189,
2836,50,65,DS10,2%,Phase1: First 30 mins,Batch 5,3,Straight,21,514,0.20739386,10.369693,778.2101167,0.093598647,
2842,20,75,DS10,2%,Phase1: First 30 mins,Batch 5,3,Straight,21,514,0.20739386,4.1478772,311.2840467,0.127811278,655.0363424
2848,30,75,DS10,2%,Phase1: First 30 mins,Batch 5,3,Straight,21,514,0.20739386,6.2218158,466.92607,0.111352032,518.004643
2854,40,75,DS10,2%,Phase1: First 30 mins,Batch 5,3,Straight,21,514,0.20739386,8.2957544,622.5680934,0.100976189,
2860,50,75,DS10,2%,Phase1: First 30 mins,Batch 5,3,Straight,21,514,0.20739386,10.369693,778.2101167,0.093598647,
2866,20,85,DS10,2%,Phase1: First 30 mins,Batch 5,3,Straight,21,514,0.20739386,4.1478772,311.2840467,0.127811278,703.6953081
2872,30,85,DS10,2%,Phase1: First 30 mins,Batch 5,3,Straight,21,514,0.20739386,6.2218158,466.92607,0.111352032,620.1270729
2878,40,85,DS10,2%,Phase1: First 30 mins,Batch 5,3,Straight,21,514,0.20739386,8.2957544,622.5680934,0.100976189,
2884,50,85,DS10,2%,Phase1: First 30 mins,Batch 5,3,Straight,21,514,0.20739386,10.369693,778.2101167,0.093598647,
2890,20,95,DS10,2%,Phase1: First 30 mins,Batch 5,3,Straight,21,514,0.20739386,4.1478772,311.2840467,0.127811278,724.2487904
2896,30,95,DS10,2%,Phase1: First 30 mins,Batch 5,3,Straight,21,514,0.20739386,6.2218158,466.92607,0.111352032,645.1032994
2902,40,95,DS10,2%,Phase1: First 30 mins,Batch 5,3,Straight,21,514,0.20739386,8.2957544,622.5680934,0.100976189,
2908,50,95,DS10,2%,Phase1: First 30 mins,Batch 5,3,Straight,21,514,0.20739386,10.369693,778.2101167,0.093598647,
2914,20,65,DS10,2%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,21,514,0.20739386,4.1478772,311.2840467,0.127811278,515.5391779
2920,30,65,DS10,2%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,21,514,0.20739386,6.2218158,466.92607,0.111352032,
2926,40,65,DS10,2%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,21,514,0.20739386,8.2957544,622.5680934,0.100976189,
2932,50,65,DS10,2%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,21,514,0.20739386,10.369693,778.2101167,0.093598647,
2938,20,75,DS10,2%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,21,514,0.20739386,4.1478772,311.2840467,0.127811278,570.5473705
2944,30,75,DS10,2%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,21,514,0.20739386,6.2218158,466.92607,0.111352032,
2950,40,75,DS10,2%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,21,514,0.20739386,8.2957544,622.5680934,0.100976189,
2956,50,75,DS10,2%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,21,514,0.20739386,10.369693,778.2101167,0.093598647,
2962,20,85,DS10,2%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,21,514,0.20739386,4.1478772,311.2840467,0.127811278,624.1145317
2968,30,85,DS10,2%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,21,514,0.20739386,6.2218158,466.92607,0.111352032,
2974,40,85,DS10,2%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,21,514,0.20739386,8.2957544,622.5680934,0.100976189,
2980,50,85,DS10,2%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,21,514,0.20739386,10.369693,778.2101167,0.093598647,
2986,20,95,DS10,2%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,21,514,0.20739386,4.1478772,311.2840467,0.127811278,693.0045143
2992,30,95,DS10,2%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,21,514,0.20739386,6.2218158,466.92607,0.111352032,485.4432946
2998,40,95,DS10,2%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,21,514,0.20739386,8.2957544,622.5680934,0.100976189,
3004,50,95,DS10,2%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,21,514,0.20739386,10.369693,778.2101167,0.093598647,
3010,20,65,DS10,2%,Phase3: After 60 mins,Batch 5,3,Straight,21,514,0.20739386,4.1478772,311.2840467,0.127811278,
3016,30,65,DS10,2%,Phase3: After 60 mins,Batch 5,3,Straight,21,514,0.20739386,6.2218158,466.92607,0.111352032,
3022,40,65,DS10,2%,Phase3: After 60 mins,Batch 5,3,Straight,21,514,0.20739386,8.2957544,622.5680934,0.100976189,
3028,50,65,DS10,2%,Phase3: After 60 mins,Batch 5,3,Straight,21,514,0.20739386,10.369693,778.2101167,0.093598647,
3034,20,75,DS10,2%,Phase3: After 60 mins,Batch 5,3,Straight,21,514,0.20739386,4.1478772,311.2840467,0.127811278,
3040,30,75,DS10,2%,Phase3: After 60 mins,Batch 5,3,Straight,21,514,0.20739386,6.2218158,466.92607,0.111352032,
3046,40,75,DS10,2%,Phase3: After 60 mins,Batch 5,3,Straight,21,514,0.20739386,8.2957544,622.5680934,0.100976189,
3052,50,75,DS10,2%,Phase3: After 60 mins,Batch 5,3,Straight,21,514,0.20739386,10.369693,778.2101167,0.093598647,
3058,20,85,DS10,2%,Phase3: After 60 mins,Batch 5,3,Straight,21,514,0.20739386,4.1478772,311.2840467,0.127811278,569.8781839
3064,30,85,DS10,2%,Phase3: After 60 mins,Batch 5,3,Straight,21,514,0.20739386,6.2218158,466.92607,0.111352032,
3070,40,85,DS10,2%,Phase3: After 60 mins,Batch 5,3,Straight,21,514,0.20739386,8.2957544,622.5680934,0.100976189,
3076,50,85,DS10,2%,Phase3: After 60 mins,Batch 5,3,Straight,21,514,0.20739386,10.369693,778.2101167,0.093598647,
3082,20,95,DS10,2%,Phase3: After 60 mins,Batch 5,3,Straight,21,514,0.20739386,4.1478772,311.2840467,0.127811278,584.9325524
3088,30,95,DS10,2%,Phase3: After 60 mins,Batch 5,3,Straight,21,514,0.20739386,6.2218158,466.92607,0.111352032,
3094,40,95,DS10,2%,Phase3: After 60 mins,Batch 5,3,Straight,21,514,0.20739386,8.2957544,622.5680934,0.100976189,
3100,50,95,DS10,2%,Phase3: After 60 mins,Batch 5,3,Straight,21,514,0.20739386,10.369693,778.2101167,0.093598647,
3106,30,65,DS30,1%,Phase1: First 30 mins,Batch 5,3,Straight,21,514,0.20739386,6.2218158,466.92607,0.111352032,555.6481218
3112,40,65,DS30,1%,Phase1: First 30 mins,Batch 5,3,Straight,21,514,0.20739386,8.2957544,622.5680934,0.100976189,
3118,50,65,DS30,1%,Phase1: First 30 mins,Batch 5,3,Straight,21,514,0.20739386,10.369693,778.2101167,0.093598647,
3124,20,75,DS30,1%,Phase1: First 30 mins,Batch 5,3,Straight,21,514,0.20739386,4.1478772,311.2840467,0.127811278,735.6097717
3130,30,75,DS30,1%,Phase1: First 30 mins,Batch 5,3,Straight,21,514,0.20739386,6.2218158,466.92607,0.111352032,571.990283
3136,40,75,DS30,1%,Phase1: First 30 mins,Batch 5,3,Straight,21,514,0.20739386,8.2957544,622.5680934,0.100976189,
3142,50,75,DS30,1%,Phase1: First 30 mins,Batch 5,3,Straight,21,514,0.20739386,10.369693,778.2101167,0.093598647,
3148,20,85,DS30,1%,Phase1: First 30 mins,Batch 5,3,Straight,21,514,0.20739386,4.1478772,311.2840467,0.127811278,860.5165477
3154,30,85,DS30,1%,Phase1: First 30 mins,Batch 5,3,Straight,21,514,0.20739386,6.2218158,466.92607,0.111352032,666.5701269
3160,40,85,DS30,1%,Phase1: First 30 mins,Batch 5,3,Straight,21,514,0.20739386,8.2957544,622.5680934,0.100976189,
3166,50,85,DS30,1%,Phase1: First 30 mins,Batch 5,3,Straight,21,514,0.20739386,10.369693,778.2101167,0.093598647,
3172,20,95,DS30,1%,Phase1: First 30 mins,Batch 5,3,Straight,21,514,0.20739386,4.1478772,311.2840467,0.127811278,955.9314794
3178,30,95,DS30,1%,Phase1: First 30 mins,Batch 5,3,Straight,21,514,0.20739386,6.2218158,466.92607,0.111352032,723.6819562
3184,40,95,DS30,1%,Phase1: First 30 mins,Batch 5,3,Straight,21,514,0.20739386,8.2957544,622.5680934,0.100976189,588.7613723
3190,50,95,DS30,1%,Phase1: First 30 mins,Batch 5,3,Straight,21,514,0.20739386,10.369693,778.2101167,0.093598647,
3196,20,65,DS30,1%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,21,514,0.20739386,4.1478772,311.2840467,0.127811278,616.5845276
3202,30,65,DS30,1%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,21,514,0.20739386,6.2218158,466.92607,0.111352032,
3208,40,65,DS30,1%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,21,514,0.20739386,8.2957544,622.5680934,0.100976189,
3214,50,65,DS30,1%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,21,514,0.20739386,10.369693,778.2101167,0.093598647,
3220,20,75,DS30,1%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,21,514,0.20739386,4.1478772,311.2840467,0.127811278,710.9095502
3226,30,75,DS30,1%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,21,514,0.20739386,6.2218158,466.92607,0.111352032,601.008989
3232,40,75,DS30,1%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,21,514,0.20739386,8.2957544,622.5680934,0.100976189,
3238,50,75,DS30,1%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,21,514,0.20739386,10.369693,778.2101167,0.093598647,
3244,20,85,DS30,1%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,21,514,0.20739386,4.1478772,311.2840467,0.127811278,765.6715344
3250,30,85,DS30,1%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,21,514,0.20739386,6.2218158,466.92607,0.111352032,657.1817593
3256,40,85,DS30,1%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,21,514,0.20739386,8.2957544,622.5680934,0.100976189,
3262,50,85,DS30,1%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,21,514,0.20739386,10.369693,778.2101167,0.093598647,
3268,20,95,DS30,1%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,21,514,0.20739386,4.1478772,311.2840467,0.127811278,748.1078726
3274,30,95,DS30,1%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,21,514,0.20739386,6.2218158,466.92607,0.111352032,718.2537624
3280,40,95,DS30,1%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,21,514,0.20739386,8.2957544,622.5680934,0.100976189,
3286,50,95,DS30,1%,Phase2: 30 mins to 60 min,Batch 5,3,Straight,21,514,0.20739386,10.369693,778.2101167,0.093598647,
3292,20,65,DS30,1%,Phase3: After 60 mins,Batch 5,3,Straight,21,514,0.20739386,4.1478772,311.2840467,0.127811278,568.4940027
3298,30,65,DS30,1%,Phase3: After 60 mins,Batch 5,3,Straight,21,514,0.20739386,6.2218158,466.92607,0.111352032,
3304,40,65,DS30,1%,Phase3: After 60 mins,Batch 5,3,Straight,21,514,0.20739386,8.2957544,622.5680934,0.100976189,
3310,50,65,DS30,1%,Phase3: After 60 mins,Batch 5,3,Straight,21,514,0.20739386,10.369693,778.2101167,0.093598647,
3316,20,75,DS30,1%,Phase3: After 60 mins,Batch 5,3,Straight,21,514,0.20739386,4.1478772,311.2840467,0.127811278,590.9719166
3322,30,75,DS30,1%,Phase3: After 60 mins,Batch 5,3,Straight,21,514,0.20739386,6.2218158,466.92607,0.111352032,
3328,40,75,DS30,1%,Phase3: After 60 mins,Batch 5,3,Straight,21,514,0.20739386,8.2957544,622.5680934,0.100976189,
3334,50,75,DS30,1%,Phase3: After 60 mins,Batch 5,3,Straight,21,514,0.20739386,10.369693,778.2101167,0.093598647,
3340,20,85,DS30,1%,Phase3: After 60 mins,Batch 5,3,Straight,21,514,0.20739386,4.1478772,311.2840467,0.127811278,727.7041474
3346,30,85,DS30,1%,Phase3: After 60 mins,Batch 5,3,Straight,21,514,0.20739386,6.2218158,466.92607,0.111352032,
3352,40,85,DS30,1%,Phase3: After 60 mins,Batch 5,3,Straight,21,514,0.20739386,8.2957544,622.5680934,0.100976189,
3358,50,85,DS30,1%,Phase3: After 60 mins,Batch 5,3,Straight,21,514,0.20739386,10.369693,778.2101167,0.093598647,
3364,20,95,DS30,1%,Phase3: After 60 mins,Batch 5,3,Straight,21,514,0.20739386,4.1478772,311.2840467,0.127811278,692.4799183
3370,30,95,DS30,1%,Phase3: After 60 mins,Batch 5,3,Straight,21,514,0.20739386,6.2218158,466.92607,0.111352032,
3376,40,95,DS30,1%,Phase3: After 60 mins,Batch 5,3,Straight,21,514,0.20739386,8.2957544,622.5680934,0.100976189,
3382,50,95,DS30,1%,Phase3: After 60 mins,Batch 5,3,Straight,21,514,0.20739386,10.369693,778.2101167,0.093598647,
